ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
0,0.7,8,3,56,73,B12,Regular,2983,R31
0,0.6,5,7,31,68,B2,Regular,182,R24
0,1.0,4,5,51,50,B6,Regular,176,R72
0,0.62,5,2,41,54,B12,Diesel,142,R93
0,0.12,5,10,55,72,B4,Diesel,5449,R82
0,0.21,5,0,44,50,B5,Regular,48,R53
0,0.08,4,32,38,68,B1,Regular,459,R25
0,0.38,10,11,28,80,B2,Regular,53,R23
0,1.0,7,9,41,50,B1,Diesel,3541,R52
0,1.0,5,4,79,50,B2,Regular,461,R53
0,0.08,6,15,46,50,B1,Regular,161,R94
0,1.0,5,2,27,86,B3,Diesel,473,R53
0,0.13,6,9,27,68,B1,Diesel,29,R82
1,1.0,7,10,34,50,B2,Regular,421,R24
0,1.0,4,12,37,50,B5,Regular,24,R24
0,0.22,4,11,38,50,B6,Regular,27000,R11
0,0.51,6,6,28,68,B1,Diesel,283,R25
0,0.44,6,4,43,50,B12,Regular,78,R24
0,1.0,5,14,49,50,B1,Diesel,48,R25
0,0.91,7,18,37,50,B1,Regular,634,R53
0,0.38,4,2,28,73,B2,Regular,4810,R83
0,0.53,4,6,80,50,B2,Diesel,214,R91
0,0.08,9,1,42,50,B13,Regular,267,R31
0,0.21,6,8,33,64,B1,Diesel,16,R54
0,0.24,6,4,38,54,B1,Diesel,91,R52
0,0.09,7,0,65,55,B2,Regular,94,R53
0,1.0,6,9,36,68,B3,Diesel,83,R25
0,0.05,8,0,47,50,B12,Diesel,21,R74
0,0.24,7,6,35,76,B2,Diesel,17,R74
0,0.57,7,2,46,100,B12,Diesel,52,R26
0,1.0,6,12,45,50,B2,Diesel,61,R52
0,0.7,4,5,46,52,B6,Regular,66,R93
0,0.6,4,3,48,50,B1,Diesel,41,R22
0,0.6,7,1,59,73,B12,Regular,39,R91
0,0.39,4,8,29,72,B2,Regular,226,R82
0,0.8,4,1,59,50,B12,Regular,27000,R11
0,0.97,7,4,33,51,B2,Diesel,246,R82
1,1.0,4,7,52,50,B1,Diesel,54,R53
0,0.31,4,18,38,125,B2,Regular,657,R54
0,0.88,7,16,28,51,B2,Regular,40,R24
0,0.41,7,14,26,85,B6,Regular,562,R54
0,1.0,8,7,42,50,B11,Diesel,34,R25
0,0.74,7,15,44,76,B2,Regular,1497,R31
0,0.28,4,1,54,50,B12,Regular,317,R11
0,0.43,7,20,54,50,B1,Regular,37,R93
0,0.52,9,18,33,60,B2,Regular,171,R93
0,0.25,5,11,44,50,B2,Regular,966,R31
0,0.58,8,1,48,50,B12,Diesel,93,R11
0,0.21,8,13,33,57,B1,Diesel,189,R23
0,0.48,8,11,39,95,B1,Diesel,903,R52
0,0.26,6,8,20,95,B3,Diesel,308,R43
0,1.0,7,6,53,50,B1,Diesel,91,R24
0,0.8,4,5,45,50,B2,Diesel,395,R52
0,0.04,12,2,48,50,B10,Diesel,259,R31
0,1.0,4,9,38,50,B4,Diesel,626,R93
1,0.11,5,0,19,100,B12,Regular,824,R91
0,0.25,7,5,26,68,B3,Regular,1296,R24
0,0.34,6,11,35,57,B6,Diesel,210,R53
0,1.0,7,20,57,50,B5,Regular,11,R24
0,0.91,6,12,19,95,B1,Diesel,359,R93
0,1.0,4,8,51,50,B6,Regular,4116,R24
0,1.0,6,3,72,50,B2,Regular,12,R24
0,0.5,4,3,59,76,B3,Regular,4348,R72
0,0.41,9,14,37,50,B10,Diesel,352,R52
0,0.24,7,18,71,50,B1,Regular,3963,R91
0,0.82,6,7,47,50,B6,Diesel,269,R11
0,0.05,4,13,41,57,B1,Diesel,27,R24
0,1.0,7,18,81,50,B2,Regular,67,R24
0,0.01,8,1,61,50,B12,Diesel,459,R23
0,1.0,6,9,59,50,B1,Diesel,1313,R24
0,0.21,5,7,21,100,B3,Regular,216,R93
0,0.0054794520547945,11,7,42,85,B1,Regular,54,R82
0,0.62,12,3,76,50,B12,Diesel,49,R24
0,1.0,9,3,50,50,B2,Regular,383,R93
0,0.66,5,2,33,51,B3,Diesel,48,R23
0,0.09,4,2,30,57,B12,Regular,6689,R11
0,0.74,4,1,66,50,B12,Diesel,49,R72
0,0.2,4,11,31,100,B2,Diesel,192,R24
0,0.26,6,4,32,59,B12,Diesel,3019,R73
0,1.0,5,5,51,50,B5,Diesel,20,R23
0,0.1,4,18,43,50,B5,Regular,75,R25
0,0.08,8,17,31,51,B1,Diesel,145,R82
0,1.0,4,21,44,50,B2,Regular,405,R24
1,0.3,5,13,20,100,B2,Diesel,878,R82
0,0.27,6,2,75,50,B2,Diesel,37,R24
0,0.09,6,5,29,60,B4,Diesel,42,R54
0,0.34,10,14,45,52,B2,Diesel,8455,R82
0,0.84,7,4,49,50,B12,Diesel,161,R82
0,1.0,7,5,70,50,B1,Regular,8455,R82
0,0.15,8,2,48,54,B12,Regular,1867,R11
0,0.03,4,9,31,80,B4,Diesel,1054,R24
0,1.0,7,28,36,51,B3,Regular,713,R52
1,1.0,5,2,52,50,B2,Diesel,13,R24
0,0.25,7,12,44,80,B2,Regular,8455,R82
1,0.49,6,0,32,72,B12,Regular,1955,R94
0,0.27,4,12,39,64,B6,Regular,824,R91
0,0.12,4,2,79,50,B12,Regular,570,R93
0,0.02,7,12,55,50,B3,Regular,1329,R11
0,0.71,7,1,58,72,B12,Diesel,211,R94
0,0.03,11,0,65,100,B12,Diesel,16533,R11
0,0.89,7,13,27,85,B2,Regular,287,R53
0,0.58,7,8,38,82,B2,Diesel,1192,R53
0,1.0,6,16,47,50,B1,Diesel,101,R24
0,1.0,9,2,56,50,B12,Regular,208,R82
0,1.0,5,6,80,100,B3,Diesel,91,R31
0,0.3,7,9,40,50,B5,Diesel,165,R53
0,0.42,15,2,64,80,B12,Diesel,228,R22
0,1.0,9,13,47,50,B1,Regular,152,R24
0,1.0,4,16,54,50,B1,Regular,20,R24
0,1.0,8,1,46,50,B12,Regular,1693,R82
0,0.59,5,8,40,50,B5,Diesel,1408,R52
1,0.84,6,3,38,51,B12,Regular,18,R26
0,1.0,5,1,54,50,B3,Regular,298,R24
0,0.29,7,1,32,64,B12,Diesel,462,R72
0,0.5,9,13,47,50,B5,Regular,203,R24
1,0.92,5,9,22,95,B1,Regular,91,R24
0,0.96,7,2,44,85,B2,Regular,778,R22
0,1.0,6,6,30,90,B2,Diesel,24,R73
0,0.48,4,0,54,72,B12,Regular,902,R31
0,0.24,6,13,32,95,B1,Diesel,1326,R93
0,0.6,4,15,38,67,B3,Diesel,1408,R52
0,1.0,6,10,68,50,B1,Diesel,52,R72
0,0.18,6,1,37,63,B2,Diesel,5628,R11
0,0.5,5,13,49,50,B2,Diesel,106,R91
0,0.04,4,10,53,50,B5,Regular,1943,R24
1,0.78,7,1,23,85,B12,Diesel,824,R91
0,0.14,10,11,27,95,B11,Diesel,1326,R93
0,0.07,8,17,32,76,B10,Diesel,4128,R52
0,1.0,6,7,38,50,B3,Diesel,179,R72
0,0.49,5,6,31,101,B1,Diesel,4128,R52
0,0.25,4,5,45,50,B2,Diesel,562,R82
0,1.0,6,8,34,50,B3,Regular,5449,R82
0,0.04,5,0,72,50,B1,Diesel,26,R24
0,0.69,8,0,37,50,B5,Diesel,10,R24
0,0.06,7,2,50,50,B1,Diesel,824,R91
0,0.08,6,6,32,53,B5,Diesel,14,R72
0,0.58,10,4,56,50,B14,Diesel,57,R72
0,1.0,7,7,54,54,B3,Diesel,176,R54
0,0.21,5,14,41,50,B6,Regular,56,R24
0,0.03,6,5,46,50,B1,Diesel,9,R24
0,0.45,5,3,43,50,B12,Regular,645,R91
0,0.1,7,7,34,76,B2,Diesel,5053,R11
0,1.0,6,3,56,50,B5,Diesel,3021,R53
0,0.58,7,3,42,50,B2,Regular,182,R24
0,0.12,4,7,63,50,B2,Regular,37,R72
0,1.0,4,12,46,50,B2,Regular,26,R26
0,1.0,8,11,50,50,B1,Diesel,120,R82
0,0.29,7,8,35,54,B12,Diesel,185,R31
0,0.04,7,1,32,50,B12,Regular,245,R11
0,0.37,5,0,73,50,B12,Regular,1228,R82
0,0.68,7,0,49,50,B12,Diesel,83,R72
0,0.26,9,25,33,95,B10,Diesel,26,R24
0,0.29,6,10,85,50,B13,Diesel,112,R24
0,1.0,6,8,49,68,B5,Diesel,1192,R53
0,0.5,7,2,30,68,B12,Regular,162,R11
0,0.41,7,3,76,50,B2,Regular,187,R82
0,0.36,6,11,46,76,B2,Diesel,1323,R82
0,0.3,6,7,33,64,B2,Diesel,50,R24
0,0.37,4,15,35,95,B6,Diesel,798,R54
0,1.0,8,15,54,50,B2,Diesel,741,R24
0,0.07,7,1,51,53,B5,Diesel,336,R93
0,0.7,6,17,31,68,B1,Diesel,24,R24
0,1.0,7,12,44,64,B14,Regular,133,R24
0,0.09,6,14,45,50,B6,Regular,98,R93
0,1.0,4,7,24,85,B4,Regular,2740,R22
0,1.0,5,14,46,50,B1,Regular,134,R93
0,1.0,4,12,67,50,B1,Regular,298,R82
0,0.1,7,13,42,50,B1,Regular,3430,R82
0,0.25,5,6,20,80,B2,Diesel,21,R24
0,0.57,4,1,26,80,B1,Regular,8549,R82
0,1.0,6,4,53,50,B1,Diesel,158,R53
1,0.52,7,0,40,50,B12,Diesel,230,R82
0,0.27,7,11,20,50,B2,Diesel,1704,R82
0,0.5,4,13,25,95,B1,Regular,1313,R24
0,1.0,4,15,50,50,B2,Regular,51,R24
0,1.0,5,13,54,50,B1,Regular,238,R54
0,0.33,14,9,67,50,B10,Diesel,2757,R22
1,1.0,5,1,57,50,B2,Regular,6,R24
0,0.0082191780821917,6,0,74,50,B12,Diesel,225,R22
0,0.89,7,1,56,50,B12,Diesel,277,R72
0,0.14,5,2,30,60,B12,Regular,15725,R11
0,0.08,10,0,49,50,B10,Diesel,51,R24
0,1.0,6,9,37,85,B1,Regular,167,R52
0,0.24,6,5,48,64,B3,Regular,82,R53
0,0.61,6,2,31,90,B12,Regular,3301,R73
0,1.0,4,11,33,50,B1,Regular,106,R82
0,0.03,5,3,72,50,B1,Regular,9307,R82
0,1.0,5,17,49,50,B4,Regular,84,R24
0,0.28,6,15,52,57,B2,Diesel,1291,R82
0,0.1,6,16,45,50,B1,Diesel,91,R52
0,0.83,6,12,34,60,B1,Diesel,1526,R82
0,0.58,5,5,72,50,B2,Regular,473,R53
0,1.0,5,13,67,50,B1,Regular,625,R91
0,0.35,5,1,29,76,B12,Regular,27,R94
0,0.5,5,4,36,50,B2,Diesel,285,R53
0,1.0,7,4,64,50,B10,Diesel,20,R24
0,1.0,10,12,44,50,B1,Regular,393,R24
0,1.0,6,2,40,76,B2,Regular,64,R52
0,0.58,7,14,56,50,B1,Diesel,10,R72
0,0.14,5,19,54,50,B1,Regular,10156,R11
0,0.75,6,9,45,50,B1,Diesel,45,R53
0,1.0,4,7,32,50,B2,Regular,1182,R82
0,0.08,6,12,37,76,B2,Regular,2074,R82
0,0.27,10,1,36,57,B10,Diesel,97,R53
0,0.07,6,13,44,50,B2,Diesel,274,R53
0,0.63,7,14,42,50,B1,Regular,24,R24
0,1.0,6,2,32,64,B2,Diesel,1260,R54
0,0.36,10,4,56,50,B12,Regular,9817,R11
0,1.0,4,12,30,51,B5,Regular,1943,R24
0,0.6,4,19,20,95,B1,Regular,473,R53
0,1.0,4,14,56,50,B6,Regular,1397,R41
0,1.0,6,12,41,85,B1,Diesel,5449,R82
0,1.0,6,7,46,50,B6,Diesel,16,R24
0,0.03,5,2,27,68,B3,Diesel,38,R26
0,0.08,7,0,51,57,B12,Diesel,196,R31
0,1.0,8,12,65,50,B13,Diesel,77,R25
0,1.0,5,9,54,50,B1,Regular,563,R52
0,0.06,5,4,31,100,B3,Diesel,214,R26
0,0.08,9,6,33,80,B3,Regular,4496,R11
0,0.24,7,17,72,50,B1,Regular,269,R91
0,1.0,7,1,52,50,B2,Regular,182,R24
0,1.0,6,7,47,90,B2,Diesel,1313,R24
0,1.0,6,6,47,60,B3,Regular,100,R31
0,0.24,4,8,50,50,B1,Regular,1326,R93
0,0.46,4,3,52,50,B12,Regular,9307,R82
0,0.54,7,1,54,50,B12,Diesel,3744,R93
0,0.14,8,2,68,50,B12,Regular,793,R11
0,0.08,6,8,29,85,B2,Diesel,1326,R93
0,0.42,6,13,47,50,B1,Diesel,44,R24
0,0.08,6,5,61,51,B2,Regular,4253,R72
0,0.59,5,3,32,50,B2,Diesel,3095,R31
0,0.24,14,2,27,50,B3,Regular,149,R24
1,1.0,5,9,38,55,B2,Regular,7,R91
0,0.71,10,6,40,50,B12,Diesel,307,R93
0,0.78,5,12,30,60,B4,Regular,170,R24
0,1.0,6,21,41,50,B14,Regular,221,R52
0,0.21,5,5,37,50,B2,Regular,3317,R93
0,0.28,9,2,66,73,B12,Regular,9307,R82
0,0.9,6,2,80,60,B1,Regular,886,R54
0,0.48,7,7,38,88,B12,Regular,67,R52
0,1.0,5,6,82,50,B1,Regular,27000,R11
0,0.49,4,2,31,76,B12,Diesel,2139,R11
0,0.05,7,14,26,73,B2,Diesel,27000,R11
0,0.64,4,1,38,50,B12,Regular,579,R82
0,0.74,7,1,28,90,B4,Regular,31,R24
0,0.41,5,3,56,50,B5,Diesel,399,R24
0,0.24,4,23,45,50,B1,Regular,12,R54
0,0.52,5,9,29,80,B4,Diesel,1326,R93
0,1.0,4,14,40,50,B6,Regular,741,R24
0,1.0,4,9,25,76,B5,Regular,3744,R93
0,0.27,5,3,58,50,B12,Regular,174,R93
0,0.2,4,2,47,50,B12,Regular,1468,R93
1,0.03,4,4,38,50,B12,Regular,24,R43
0,1.0,4,1,75,52,B1,Diesel,299,R82
0,0.02,4,13,51,50,B2,Regular,1055,R72
0,0.19,6,7,43,50,B6,Diesel,102,R54
0,0.05,7,9,24,80,B6,Diesel,1408,R52
0,0.18,5,5,23,90,B2,Regular,214,R26
0,0.96,5,2,70,50,B3,Regular,824,R91
0,1.0,7,12,41,90,B11,Regular,405,R24
0,1.0,7,14,52,50,B2,Regular,88,R24
0,0.21,7,0,55,50,B12,Diesel,102,R24
0,1.0,7,5,82,50,B1,Regular,167,R52
0,0.61,5,4,36,57,B6,Diesel,868,R73
0,0.00273224,14,16,34,60,B11,Regular,4116,R24
0,0.72,6,14,60,50,B1,Diesel,3688,R82
0,0.78,11,2,56,72,B12,Diesel,72,R52
0,0.48,5,1,73,95,B12,Regular,1011,R74
0,0.53,7,8,31,60,B12,Regular,2354,R11
0,1.0,6,7,50,50,B3,Diesel,84,R26
0,0.38,4,4,28,76,B2,Regular,270,R24
0,1.0,4,2,64,112,B12,Regular,3301,R73
0,0.53,5,0,69,50,B5,Diesel,3317,R93
0,0.24,4,4,58,50,B4,Diesel,81,R24
0,0.4,6,12,38,50,B4,Regular,152,R53
0,0.53,6,2,53,50,B12,Diesel,203,R72
0,0.04,5,1,30,54,B12,Diesel,14368,R11
0,1.0,6,3,34,50,B1,Regular,527,R11
0,0.5,9,9,29,68,B3,Regular,3317,R93
0,1.0,5,11,47,50,B2,Regular,564,R11
1,0.56,6,1,40,50,B10,Diesel,7403,R11
0,0.69,10,5,40,54,B5,Regular,56,R25
0,1.0,11,4,52,50,B1,Diesel,1385,R53
0,0.24,5,9,33,85,B5,Diesel,380,R52
0,0.03,9,6,31,57,B1,Diesel,192,R54
0,0.79,4,23,38,50,B1,Regular,645,R91
0,0.26,5,5,35,100,B3,Diesel,3688,R82
0,0.49,7,5,63,63,B5,Diesel,3744,R93
0,1.0,9,24,60,50,B3,Diesel,49,R24
0,0.08,5,3,42,76,B1,Diesel,453,R93
0,0.62,7,17,29,100,B1,Regular,634,R53
0,0.42,6,14,60,50,B1,Diesel,37,R24
0,0.56,4,18,56,50,B1,Regular,45,R24
0,0.22,7,12,39,57,B13,Regular,4128,R52
0,1.0,13,3,71,50,B11,Regular,1313,R24
0,0.08,8,12,32,57,B1,Diesel,48,R24
0,0.24,7,7,54,50,B12,Regular,173,R93
0,0.2,5,6,37,58,B12,Diesel,73,R82
0,0.42,5,3,51,50,B3,Diesel,745,R82
0,0.43,4,1,64,50,B12,Diesel,215,R93
0,0.59,11,2,63,50,B11,Diesel,53,R25
0,0.33,6,9,28,76,B2,Diesel,48,R24
0,0.74,7,10,72,50,B12,Regular,203,R93
0,1.0,5,13,59,50,B2,Diesel,85,R26
0,0.96,4,2,30,85,B12,Regular,4762,R93
0,0.06,6,8,21,100,B3,Regular,203,R41
0,0.42,4,10,44,95,B2,Regular,15,R82
0,0.67,6,6,48,50,B3,Regular,300,R72
0,0.09,5,15,63,50,B12,Diesel,53,R24
0,0.47,6,8,45,50,B1,Diesel,405,R24
0,1.0,5,3,40,68,B5,Regular,119,R54
0,0.09,4,4,27,85,B2,Diesel,179,R73
0,0.83,5,11,26,64,B6,Diesel,152,R31
1,0.14,10,0,27,68,B12,Diesel,700,R26
0,0.14,7,15,21,90,B3,Regular,4116,R24
0,1.0,5,7,36,51,B3,Diesel,17,R24
0,1.0,4,7,52,50,B4,Diesel,111,R24
0,0.06,4,16,53,50,B2,Regular,13,R24
0,0.91,5,11,54,50,B6,Regular,81,R24
0,0.44,6,11,25,72,B1,Diesel,57,R24
0,0.57,8,3,51,50,B12,Diesel,210,R41
0,0.08,7,7,62,50,B3,Regular,3708,R26
0,0.23,6,7,31,100,B1,Diesel,121,R82
0,0.49,6,12,59,140,B1,Diesel,3963,R91
0,0.08,4,1,36,50,B12,Regular,4253,R72
0,0.49,7,12,48,50,B5,Diesel,311,R93
0,0.15,6,17,30,85,B3,Regular,25,R24
0,0.82,8,17,35,50,B3,Regular,3744,R93
0,0.23,10,6,43,50,B11,Regular,13,R24
0,0.0081967213114754,7,20,38,50,B2,Regular,44,R24
0,0.53,4,1,31,51,B12,Regular,465,R11
0,1.0,7,14,57,50,B1,Regular,117,R82
0,0.44,6,4,48,50,B10,Diesel,11,R24
0,0.08,5,10,52,50,B5,Regular,52,R93
0,0.08,6,20,49,50,B1,Diesel,496,R52
0,0.34,9,10,32,50,B1,Regular,242,R82
0,0.28,6,5,39,80,B1,Diesel,483,R91
0,1.0,12,7,29,50,B12,Diesel,214,R24
0,0.74,5,3,70,50,B1,Diesel,4116,R24
0,0.34,5,7,29,100,B5,Diesel,916,R31
0,0.18,7,12,33,50,B2,Regular,104,R82
0,0.28,4,3,28,95,B1,Diesel,2354,R11
0,0.94,7,15,28,67,B1,Regular,8455,R82
0,0.1,4,14,22,90,B1,Regular,33,R24
0,1.0,4,9,34,50,B2,Regular,16,R24
0,0.76,7,7,46,50,B13,Diesel,299,R41
0,0.58,7,13,52,76,B11,Diesel,269,R91
0,0.4,6,13,45,50,B6,Regular,473,R53
0,0.24,5,16,44,50,B2,Regular,148,R24
0,0.53,5,0,34,64,B5,Diesel,1541,R91
0,0.37,5,5,32,100,B1,Diesel,1704,R82
0,0.36,6,3,31,57,B2,Regular,127,R72
0,0.04,11,1,50,50,B12,Diesel,388,R93
0,0.79,6,2,48,50,B12,Diesel,501,R21
0,1.0,6,13,30,54,B4,Regular,222,R24
0,0.58,5,9,23,95,B5,Diesel,204,R25
0,0.24,7,18,47,50,B5,Regular,6,R24
0,1.0,7,4,50,50,B1,Diesel,41,R72
0,0.75,5,14,52,50,B3,Regular,1284,R25
0,0.95,7,10,28,85,B3,Regular,1448,R93
0,1.0,11,4,43,50,B11,Diesel,261,R53
0,0.08,10,12,42,80,B5,Diesel,1326,R93
0,0.95,7,1,43,50,B12,Diesel,6257,R11
0,0.47,7,16,48,50,B1,Regular,295,R52
0,0.08,7,1,45,50,B5,Diesel,2120,R73
0,0.73,6,9,44,50,B6,Diesel,42,R82
0,1.0,7,21,51,50,B1,Regular,48,R24
0,0.78,4,1,34,68,B12,Regular,3301,R73
0,1.0,7,8,66,50,B1,Regular,44,R24
0,0.93,6,14,40,50,B1,Diesel,512,R25
0,1.0,6,6,32,60,B6,Diesel,421,R24
0,0.63,6,4,33,50,B12,Diesel,6,R94
0,0.24,8,19,30,72,B1,Diesel,206,R91
0,1.0,6,15,35,64,B13,Regular,2044,R24
0,0.39,7,7,43,50,B2,Regular,61,R24
0,0.22,6,5,24,72,B3,Diesel,3866,R24
0,1.0,6,9,49,50,B2,Diesel,29,R24
0,1.0,6,8,67,50,B1,Regular,1284,R25
0,0.09,5,17,36,68,B2,Regular,39,R23
0,1.0,5,3,47,60,B2,Regular,295,R24
0,1.0,6,6,54,50,B2,Diesel,354,R52
0,1.0,4,14,41,50,B3,Diesel,38,R24
0,0.71,6,8,44,54,B2,Regular,2575,R52
0,0.91,11,18,52,50,B1,Diesel,143,R93
0,0.07,8,0,62,82,B12,Diesel,128,R72
0,1.0,4,13,69,59,B1,Regular,905,R82
0,1.0,7,33,29,50,B1,Regular,40,R53
0,1.0,7,12,54,50,B2,Diesel,12,R24
0,0.37,4,2,25,118,B1,Diesel,566,R93
0,1.0,6,7,25,80,B1,Diesel,32,R24
2,0.77,9,24,46,50,B5,Diesel,2715,R93
0,0.1,5,6,29,66,B4,Regular,219,R93
0,1.0,5,6,54,50,B2,Regular,421,R24
0,0.5,8,21,33,54,B1,Diesel,59,R52
0,0.12,6,16,39,72,B1,Diesel,2715,R24
0,0.64,5,1,70,56,B12,Diesel,1152,R11
0,0.15,12,1,37,64,B12,Diesel,6689,R11
0,0.04,7,0,68,50,B12,Diesel,25,R72
0,0.5,6,10,37,50,B13,Regular,3699,R82
0,1.0,7,14,59,50,B1,Regular,76,R24
0,0.1,7,3,55,50,B10,Diesel,106,R52
0,0.36,8,18,41,68,B13,Diesel,88,R54
0,0.02,4,0,64,50,B12,Diesel,316,R93
0,0.19,5,8,29,66,B3,Diesel,59,R24
0,0.61,5,7,21,50,B3,Diesel,165,R53
0,0.94,10,15,36,68,B2,Diesel,59,R24
0,0.53,6,7,45,50,B2,Diesel,204,R52
0,1.0,7,12,35,52,B2,Diesel,3317,R93
0,1.0,5,14,48,50,B2,Diesel,2415,R82
0,0.12,8,2,38,76,B12,Regular,72,R93
0,0.42,8,2,32,53,B1,Diesel,163,R52
0,0.49,6,12,29,76,B12,Regular,4348,R72
0,0.33,4,0,24,85,B1,Diesel,14,R24
0,0.68,5,13,43,50,B2,Regular,828,R93
0,0.57,6,5,37,72,B3,Diesel,133,R53
0,1.0,7,11,44,50,B2,Diesel,1600,R24
0,1.0,10,2,26,60,B1,Regular,1232,R93
0,0.07,8,4,27,85,B12,Regular,3301,R73
0,0.49,6,7,33,64,B2,Diesel,359,R93
0,0.31,7,10,78,50,B2,Regular,741,R24
0,0.2,5,2,58,50,B12,Regular,11,R26
0,1.0,4,5,40,65,B2,Regular,101,R24
0,0.68,6,9,43,50,B2,Diesel,10,R24
0,1.0,6,7,49,50,B2,Diesel,17,R24
0,0.56,7,1,65,50,B12,Regular,6570,R11
0,0.8,4,2,55,50,B12,Regular,15725,R11
0,0.78,4,6,70,50,B2,Regular,93,R54
0,1.0,6,3,58,50,B2,Diesel,227,R54
0,0.24,7,29,29,60,B1,Regular,3301,R73
0,0.1,10,18,51,50,B13,Regular,1328,R82
0,0.26,6,2,38,54,B12,Diesel,358,R73
0,1.0,6,8,57,50,B2,Regular,8455,R82
0,1.0,9,9,86,50,B2,Regular,70,R22
0,0.24,6,14,41,54,B1,Diesel,6736,R11
0,0.28,5,0,61,50,B2,Diesel,610,R91
0,1.0,10,14,66,50,B2,Diesel,3744,R93
0,0.47,11,0,56,50,B12,Regular,3317,R93
0,1.0,7,7,56,50,B2,Regular,213,R74
0,0.48,9,17,58,50,B2,Diesel,543,R91
0,0.58,8,17,74,50,B13,Regular,10,R24
0,0.15,11,0,39,50,B12,Diesel,721,R93
0,0.08,7,3,53,50,B13,Regular,581,R24
0,0.31,6,9,40,50,B12,Regular,262,R93
0,0.96,7,9,65,62,B5,Diesel,7444,R11
0,1.0,4,14,33,50,B4,Diesel,13,R24
0,0.01,7,0,45,50,B12,Diesel,143,R74
0,0.14,4,1,33,76,B2,Diesel,58,R53
0,0.03,6,0,75,50,B12,Regular,342,R93
0,0.03,8,18,35,50,B5,Regular,793,R11
0,0.56,6,0,28,64,B12,Diesel,13520,R11
0,0.57,6,18,38,72,B6,Regular,4172,R82
0,0.67,4,1,40,50,B12,Regular,288,R82
0,0.07,11,4,31,60,B12,Regular,3744,R93
0,0.03,8,1,62,50,B12,Diesel,270,R54
0,1.0,4,5,41,85,B2,Diesel,214,R24
0,0.08,6,9,26,72,B5,Diesel,2044,R24
0,0.08,7,15,47,50,B2,Regular,824,R91
0,0.16,6,9,43,85,B1,Diesel,4128,R52
0,0.78,4,3,83,51,B12,Regular,99,R93
0,1.0,5,12,44,50,B3,Regular,3317,R93
0,0.15,5,4,37,72,B2,Diesel,1787,R31
0,0.37,5,16,20,95,B3,Regular,307,R24
0,1.0,7,2,59,50,B4,Regular,4128,R52
0,0.08,7,2,67,50,B1,Diesel,1045,R73
0,1.0,5,1,41,50,B2,Diesel,342,R93
0,0.08,6,9,38,80,B1,Regular,192,R31
0,0.49,7,1,54,50,B2,Diesel,3568,R11
0,0.07,5,0,48,50,B5,Regular,44,R22
0,0.74,6,7,46,52,B2,Diesel,165,R53
0,0.08,6,2,40,68,B4,Diesel,4059,R23
0,0.43,7,9,25,76,B12,Diesel,317,R11
0,0.22,7,8,30,64,B1,Regular,19,R25
0,1.0,4,13,54,50,B1,Diesel,163,R24
0,0.29,4,5,53,76,B2,Regular,1378,R52
0,0.75,7,1,35,51,B12,Regular,5106,R11
0,0.43,5,9,23,76,B2,Diesel,20,R24
0,0.43,9,12,37,85,B2,Regular,57,R24
0,0.98,6,6,35,80,B1,Diesel,2258,R25
0,0.12,10,2,63,70,B12,Regular,3366,R11
0,1.0,8,3,56,50,B12,Regular,1445,R72
0,0.71,7,3,44,50,B12,Regular,3859,R11
0,0.11,8,1,42,50,B12,Regular,528,R93
0,0.66,6,10,31,76,B2,Diesel,2740,R22
0,0.05,6,1,41,51,B1,Regular,3744,R93
0,0.54,7,1,30,51,B12,Diesel,1193,R82
0,0.7,8,2,37,50,B12,Diesel,121,R25
0,0.76,10,7,43,50,B6,Regular,101,R31
0,1.0,4,9,75,50,B2,Diesel,81,R24
0,0.04,7,6,31,90,B11,Regular,570,R93
0,0.1,6,12,53,50,B1,Diesel,1666,R31
0,0.48,7,20,34,55,B2,Regular,12,R74
0,1.0,5,16,63,58,B2,Regular,217,R72
0,1.0,6,2,75,50,B12,Regular,2674,R93
0,0.51,4,14,38,95,B1,Regular,4116,R24
0,0.09,7,9,22,90,B1,Regular,106,R24
0,0.07,4,3,28,85,B3,Diesel,4059,R23
0,0.49,4,10,27,80,B6,Regular,1090,R31
0,0.95,5,1,58,55,B1,Diesel,27000,R11
0,0.18,7,3,66,50,B2,Regular,293,R24
0,0.62,7,5,78,50,B12,Regular,3744,R93
0,0.54,6,3,27,76,B12,Regular,163,R93
0,0.77,7,12,37,72,B11,Diesel,203,R41
0,0.1,4,7,42,50,B1,Regular,127,R72
0,0.15,6,21,44,50,B1,Regular,528,R24
0,0.56,6,13,35,64,B6,Regular,56,R82
0,0.03,5,2,22,50,B1,Diesel,72,R24
0,0.6,7,4,28,100,B1,Regular,497,R82
0,0.33,4,0,37,50,B12,Diesel,46,R72
1,0.77,6,13,23,95,B1,Diesel,186,R82
0,1.0,9,7,30,54,B5,Regular,58,R91
0,0.5,6,18,20,95,B3,Diesel,46,R54
0,0.24,9,2,56,50,B10,Diesel,1403,R93
0,1.0,6,2,44,50,B13,Regular,587,R54
0,0.27,6,5,38,50,B2,Diesel,71,R93
0,0.09,5,6,39,60,B4,Diesel,962,R31
0,0.36,5,3,75,50,B12,Regular,765,R11
0,0.58,7,8,32,72,B1,Diesel,1882,R72
0,0.89,5,2,71,50,B2,Regular,399,R24
0,1.0,4,11,33,57,B2,Regular,15,R24
